market,generator,candidate_pool,G,agg,agg_label,n_seeds,total_mean,total_std,sharpe_mean,sharpe_std,turnover_mean,source_dir
SP500,SS-FM,Meta,32,pred_utility,Pred-Utility,20,0.0746983019954388,0.0700447233403879,0.4617286024104895,0.4314681185725855,0.7754931965384227,results/S&P500/strict_fixed_oos_top30_ssfm_stability_meta_seeds_rerun/
SP500,SS-FM,Meta,32,mean,Mean,20,0.0687082680479933,0.015707530132392,0.5873987520898309,0.134094510263488,0.4511098354409786,results/S&P500/strict_fixed_oos_top30_ssfm_stability_meta_seeds_rerun/
SP500,SS-FM,Meta,32,topk,Top-k,20,0.0477921526441015,0.0399483931594304,0.3364839404959147,0.2797475440451486,0.6605837702277464,results/S&P500/strict_fixed_oos_top30_ssfm_stability_meta_seeds_rerun/
SP500,SS-FM,Meta,32,softmax,Softmax,20,0.0686915645973591,0.0157042653213123,0.5872717158946121,0.1340694712842144,0.4510986515568417,results/S&P500/strict_fixed_oos_top30_ssfm_stability_meta_seeds_rerun/
SP500,SS-FM,Meta,64,pred_utility,Pred-Utility,20,0.0216767645853404,0.0636376659380586,0.1327683727483858,0.3819218632121043,0.7465584417684099,results/S&P500/strict_fixed_oos_top30_ssfm_stability_meta_seeds_rerun/
SP500,SS-FM,Meta,64,mean,Mean,20,0.0698408571697247,0.0095677961521935,0.5848845641995543,0.0796511077708263,0.4446593070924377,results/S&P500/strict_fixed_oos_top30_ssfm_stability_meta_seeds_rerun/
SP500,SS-FM,Meta,64,topk,Top-k,20,0.029071051084592,0.0458337972957445,0.1975971430750769,0.3102452747233633,0.6561215927429245,results/S&P500/strict_fixed_oos_top30_ssfm_stability_meta_seeds_rerun/
SP500,SS-FM,Meta,64,softmax,Softmax,20,0.0698197743224613,0.0095653788859345,0.5847250942601894,0.0796334248103629,0.4446468248235838,results/S&P500/strict_fixed_oos_top30_ssfm_stability_meta_seeds_rerun/
SP500,SS-FM,Meta,128,pred_utility,Pred-Utility,20,0.014568255799196,0.07355797195371,0.0858365642528372,0.4225668388242111,0.7216429262507577,results/S&P500/strict_fixed_oos_top30_ssfm_stability_meta_seeds_rerun/
SP500,SS-FM,Meta,128,mean,Mean,20,0.0691465729761275,0.0064227120882192,0.5726357003618302,0.05423682034487,0.436523046739859,results/S&P500/strict_fixed_oos_top30_ssfm_stability_meta_seeds_rerun/
SP500,SS-FM,Meta,128,topk,Top-k,20,0.0187114733792761,0.0465444581609866,0.1190250724427556,0.3003140545577645,0.6430533272098071,results/S&P500/strict_fixed_oos_top30_ssfm_stability_meta_seeds_rerun/
SP500,SS-FM,Meta,128,softmax,Softmax,20,0.0691220307108057,0.006423289619344,0.5724504376075691,0.0542438044367279,0.4365100155666161,results/S&P500/strict_fixed_oos_top30_ssfm_stability_meta_seeds_rerun/
